OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0050019,12-09-2022,CUST003582,Sunita Joshi,P00011,Fitness Band,Home & Kitchen,BrightLux,2,430.33,0.25,51.64,13.44,710.58,Credit Card,Delivered,Dallas,TX,United States,SELL01972
ORD0050020,27-04-2024,CUST013782,Ritika Reddy,P00047,Memory Card 128GB,Electronics,BrightLux,2,180.55,0.0,18.06,4.1,383.26,Net Banking,Delivered,Jacksonville,FL,Australia,SELL01446
ORD0050021,26-04-2023,CUST029464,Kabir Joshi,P00001,Wireless Earbuds,Clothing,KiddoFun,4,508.47,0.05,231.86,5.42,2169.47,Debit Card,Delivered,Washington,DC,United States,SELL01123
ORD0050022,26-01-2020,CUST001094,Karan Gupta,P00009,Portable SSD 1TB,Home & Kitchen,BrightLux,1,196.38,0.25,11.78,14.92,173.98,UPI,Delivered,Denver,CO,United States,SELL01089
ORD0050023,07-12-2024,CUST022405,Priya Kumar,P00026,Sunglasses,Toys & Games,NexPro,1,286.78,0.05,0.0,3.61,276.05,Debit Card,Delivered,Dallas,TX,India,SELL01705
ORD0050024,10-06-2020,CUST034016,Sneha Verma,P00047,Memory Card 128GB,Toys & Games,CoreTech,4,150.26,0.0,30.05,0.61,631.7,Net Banking,Delivered,Austin,TX,India,SELL00088
ORD0050025,14-01-2022,CUST008824,Mohit Patel,P00025,Running Shoes,Sports & Outdoors,ReadMore,2,326.8,0.0,52.29,11.21,717.1,Credit Card,Delivered,Austin,TX,United States,SELL00146
ORD0050026,27-02-2023,CUST036428,Pooja Joshi,P00042,Projector Mini,Electronics,CoreTech,3,349.95,0.05,79.79,0.06,1077.21,UPI,Delivered,Dallas,TX,United States,SELL01008
ORD0050027,16-06-2021,CUST031948,Vikas Mehta,P00018,Vacuum Cleaner,Books,UrbanStyle,5,320.52,0.2,153.85,0.12,1436.05,Amazon Pay,Delivered,Chicago,IL,United States,SELL00605
ORD0050028,01-06-2022,CUST016034,Aarav Reddy,P00012,Noise Cancelling Headphones,Toys & Games,HomeEase,1,30.8,0.0,3.7,4.39,38.89,Debit Card,Delivered,Jacksonville,FL,Australia,SELL00992
ORD0050029,13-02-2021,CUST005320,Aarav Sharma,P00014,Drone Mini,Clothing,UrbanStyle,2,123.89,0.05,18.83,13.1,267.32,Debit Card,Delivered,Fort Worth,TX,United States,SELL00039
ORD0050030,21-07-2024,CUST032022,Simran Kapoor,P00021,Backpack,Home & Kitchen,ReadMore,5,219.83,0.0,0.0,5.95,1105.1,UPI,Delivered,Jacksonville,FL,United States,SELL01197
ORD0050031,30-05-2024,CUST047023,Sneha Joshi,P00015,Instant Pot,Clothing,HomeEase,3,437.93,0.0,157.65,7.46,1478.9,Amazon Pay,Delivered,San Francisco,CA,United States,SELL01139
ORD0050032,01-01-2023,CUST040123,Sunita Singh,P00016,Air Fryer,Electronics,BrightLux,3,54.72,0.0,8.21,4.3,176.67,Credit Card,Delivered,Charlotte,NC,United States,SELL00787
ORD0050033,10-06-2023,CUST002249,Mohit Gupta,P00025,Running Shoes,Toys & Games,KiddoFun,4,547.23,0.0,394.01,0.24,2583.17,Credit Card,Pending,Chicago,IL,United States,SELL00291
ORD0050034,04-05-2022,CUST011366,Vihaan Gupta,P00027,Winter Jacket,Home & Kitchen,ReadMore,3,523.96,0.25,94.31,11.77,1284.99,Debit Card,Delivered,Washington,DC,United States,SELL01127
ORD0050035,03-02-2023,CUST008024,Aditya Kapoor,P00023,Cookware Set,Toys & Games,CoreTech,1,129.98,0.05,14.82,8.28,146.58,Credit Card,Delivered,Columbus,OH,Australia,SELL00053
ORD0050036,19-06-2022,CUST020684,Sahil Verma,P00040,Microphone,Electronics,BrightLux,2,324.75,0.2,41.57,8.0,569.17,Debit Card,Delivered,San Jose,CA,India,SELL00102
ORD0050037,09-01-2020,CUST029260,Vivaan Singh,P00018,Vacuum Cleaner,Home & Kitchen,ReadMore,5,222.09,0.25,149.91,10.71,993.46,Net Banking,Delivered,Denver,CO,United States,SELL01792
ORD0050038,12-07-2024,CUST042293,Anjali Sharma,P00001,Wireless Earbuds,Toys & Games,FitLife,3,288.39,0.0,43.26,6.23,914.66,Net Banking,Delivered,Seattle,WA,United States,SELL01860
ORD0050039,19-02-2020,CUST002094,Neha Reddy,P00042,Projector Mini,Clothing,ReadMore,3,572.69,0.25,64.43,11.52,1364.5,Amazon Pay,Shipped,New York,NY,United States,SELL00760
ORD0050040,25-03-2024,CUST016567,Anjali Kumar,P00004,USB-C Charger,Home & Kitchen,Zenith,4,229.07,0.3,0.0,0.33,641.73,Credit Card,Delivered,Washington,DC,United States,SELL01996
ORD0050041,06-07-2024,CUST024722,Simran Kumar,P00015,Instant Pot,Home & Kitchen,Apex,3,561.04,0.05,287.81,11.59,1898.36,UPI,Delivered,San Antonio,TX,United States,SELL01678
ORD0050042,17-03-2021,CUST045329,Sneha Patel,P00031,Kids Toy Car,Toys & Games,KiddoFun,3,45.89,0.0,6.88,5.83,150.38,UPI,Delivered,Washington,DC,India,SELL01158
ORD0050043,06-12-2024,CUST043944,Aarav Singh,P00047,Memory Card 128GB,Home & Kitchen,CoreTech,4,478.27,0.15,130.09,3.95,1760.16,Credit Card,Delivered,Fort Worth,TX,United Kingdom,SELL00074
ORD0050044,01-06-2024,CUST004773,Aarav Mehta,P00010,Smartwatch,Clothing,BrightLux,3,318.73,0.0,114.74,10.7,1081.63,Credit Card,Delivered,Phoenix,AZ,United States,SELL01438
ORD0050045,05-02-2020,CUST010783,Neha Singh,P00009,Portable SSD 1TB,Books,FitLife,2,300.23,0.0,72.06,8.82,681.34,Credit Card,Delivered,Phoenix,AZ,Australia,SELL00274
ORD0050046,10-05-2023,CUST039689,Rohit Reddy,P00031,Kids Toy Car,Clothing,NexPro,2,255.75,0.15,0.0,13.64,448.42,Amazon Pay,Delivered,San Antonio,TX,India,SELL01436
ORD0050047,27-04-2020,CUST007783,Arjun Joshi,P00023,Cookware Set,Home & Kitchen,FitLife,5,382.59,0.1,86.08,9.05,1816.78,UPI,Delivered,Fort Worth,TX,United States,SELL01134
ORD0050048,02-12-2021,CUST046591,Aman Verma,P00002,Bluetooth Speaker,Electronics,Zenith,3,322.17,0.0,77.32,1.81,1045.64,Credit Card,Delivered,Denver,CO,United States,SELL00489
ORD0050049,23-01-2022,CUST049376,Pooja Mehta,P00049,Children's Book,Books,KiddoFun,2,50.29,0.05,7.64,4.15,107.34,Net Banking,Delivered,Washington,DC,United States,SELL01447
ORD0050050,07-04-2023,CUST027621,Kabir Mehta,P00027,Winter Jacket,Home & Kitchen,ReadMore,4,418.79,0.05,190.97,3.28,1785.65,UPI,Delivered,Washington,DC,United States,SELL01381
ORD0050051,15-03-2024,CUST023571,Neha Mehta,P00038,External HDD 2TB,Books,FitLife,2,201.7,0.05,45.99,5.26,434.48,Credit Card,Shipped,Seattle,WA,India,SELL01134
ORD0050052,17-08-2020,CUST025909,Neha Verma,P00005,Laptop Sleeve,Electronics,FitLife,1,384.65,0.0,46.16,5.05,435.86,Net Banking,Shipped,Fort Worth,TX,United States,SELL00102
ORD0050053,13-07-2021,CUST016868,Priya Kapoor,P00047,Memory Card 128GB,Books,ReadMore,2,200.92,0.05,0.0,7.1,388.85,Credit Card,Delivered,Washington,DC,India,SELL01909
ORD0050054,19-03-2023,CUST036611,Aman Kumar,P00022,Water Bottle,Sports & Outdoors,Zenith,4,5.21,0.0,1.04,4.02,25.9,Credit Card,Delivered,Columbus,OH,United States,SELL01792
ORD0050055,26-07-2020,CUST033114,Sahil Mehta,P00024,Yoga Mat,Toys & Games,Zenith,4,342.77,0.05,156.3,14.61,1473.44,Credit Card,Delivered,Columbus,OH,United States,SELL00067
ORD0050056,20-12-2022,CUST047035,Priya Reddy,P00045,Phone Tripod,Sports & Outdoors,CoreTech,4,311.09,0.0,149.32,8.54,1402.22,Debit Card,Delivered,San Jose,CA,Australia,SELL01300
ORD0050057,14-02-2023,CUST011104,Sahil Joshi,P00042,Projector Mini,Electronics,NexPro,2,66.71,0.0,10.67,13.99,158.08,Amazon Pay,Delivered,San Diego,CA,United States,SELL01519
ORD0050058,26-08-2020,CUST025480,Aman Reddy,P00027,Winter Jacket,Toys & Games,BrightLux,4,68.89,0.1,29.76,10.64,288.4,Credit Card,Delivered,Columbus,OH,United States,SELL01660
ORD0050059,16-05-2022,CUST020917,Neha Kumar,P00037,Router,Books,NexPro,1,290.0,0.0,23.2,8.65,321.85,Debit Card,Shipped,San Jose,CA,Canada,SELL01654
ORD0050060,17-02-2020,CUST003109,Aman Verma,P00039,Graphic Tablet,Home & Kitchen,CoreTech,3,595.01,0.05,135.66,5.02,1836.46,Net Banking,Delivered,Los Angeles,CA,United States,SELL01072
ORD0050061,11-01-2024,CUST015358,Arjun Kapoor,P00032,Board Game,Electronics,Apex,4,390.26,0.0,124.88,9.32,1695.24,Amazon Pay,Delivered,Jacksonville,FL,United States,SELL00393
ORD0050062,26-01-2022,CUST037093,Pooja Mehta,P00044,Power Bank 20000mAh,Books,Zenith,5,587.98,0.1,132.3,4.82,2783.03,UPI,Delivered,Dallas,TX,Canada,SELL00589
ORD0050063,31-01-2024,CUST013387,Vikas Joshi,P00001,Wireless Earbuds,Clothing,CoreTech,4,460.3,0.1,82.85,8.39,1748.32,Credit Card,Delivered,Jacksonville,FL,United States,SELL01262
ORD0050064,09-08-2023,CUST019014,Karan Sharma,P00013,Action Camera,Home & Kitchen,NexPro,5,202.7,0.05,77.03,11.0,1050.86,Amazon Pay,Delivered,New York,NY,United States,SELL01817
ORD0050065,19-12-2023,CUST007845,Arjun Gupta,P00004,USB-C Charger,Home & Kitchen,Apex,5,221.36,0.0,88.54,12.25,1207.59,Cash on Delivery,Shipped,Philadelphia,PA,United States,SELL00869
ORD0050066,31-05-2021,CUST028064,Ritika Verma,P00032,Board Game,Books,CoreTech,3,197.42,0.0,29.61,10.84,632.71,Credit Card,Shipped,Austin,TX,Australia,SELL00301
ORD0050067,23-06-2024,CUST005537,Arjun Gupta,P00017,Electric Kettle,Electronics,ReadMore,3,398.36,0.1,53.78,4.53,1133.88,Debit Card,Pending,New York,NY,United States,SELL01736
ORD0050068,23-07-2020,CUST044462,Karan Kapoor,P00043,HDMI Cable 2m,Books,BrightLux,2,110.36,0.1,15.89,5.36,219.9,Credit Card,Delivered,San Diego,CA,United States,SELL01712
ORD0050069,18-04-2023,CUST004433,Aarav Singh,P00043,HDMI Cable 2m,Clothing,NexPro,1,250.5,0.0,0.0,10.27,260.77,Credit Card,Delivered,Austin,TX,United States,SELL00804
ORD0050070,01-04-2024,CUST001853,Vikas Kapoor,P00016,Air Fryer,Toys & Games,BrightLux,5,239.14,0.0,59.78,14.13,1269.61,Debit Card,Shipped,Dallas,TX,India,SELL00280
ORD0050071,30-03-2020,CUST002998,Sunita Reddy,P00026,Sunglasses,Home & Kitchen,HomeEase,5,523.47,0.05,124.32,10.49,2621.29,Cash on Delivery,Shipped,Fort Worth,TX,United States,SELL00804
ORD0050072,14-05-2021,CUST043490,Aditya Mehta,P00014,Drone Mini,Books,Apex,5,408.34,0.05,232.75,3.19,2175.55,Credit Card,Shipped,New York,NY,Australia,SELL01280
ORD0050073,05-02-2023,CUST034531,Karan Gupta,P00006,Gaming Mouse,Toys & Games,BrightLux,2,501.02,0.05,47.6,1.63,1001.17,Credit Card,Pending,San Antonio,TX,United States,SELL01262
ORD0050074,28-04-2023,CUST014758,Aarav Verma,P00050,Novel Bestseller,Toys & Games,ReadMore,2,305.26,0.0,48.84,14.71,674.07,Amazon Pay,Delivered,Fort Worth,TX,United States,SELL00912
ORD0050075,18-04-2023,CUST048050,Neha Gupta,P00013,Action Camera,Home & Kitchen,Apex,3,143.0,0.05,32.6,14.61,454.76,Credit Card,Cancelled,Phoenix,AZ,United States,SELL00630
ORD0050076,19-11-2024,CUST040172,Sahil Kapoor,P00020,Office Chair,Toys & Games,BrightLux,4,388.6,0.0,124.35,13.29,1692.04,Credit Card,Pending,Charlotte,NC,Canada,SELL01422
ORD0050077,21-11-2024,CUST042464,Vivaan Kapoor,P00039,Graphic Tablet,Clothing,CoreTech,1,134.96,0.05,10.26,13.26,151.73,Amazon Pay,Delivered,Jacksonville,FL,India,SELL00346
ORD0050078,09-11-2022,CUST041586,Vivaan Verma,P00012,Noise Cancelling Headphones,Toys & Games,NexPro,5,154.63,0.0,38.66,11.39,823.2,Debit Card,Shipped,San Diego,CA,United States,SELL01150
ORD0050079,14-10-2023,CUST044055,Sneha Sharma,P00010,Smartwatch,Books,NexPro,2,142.85,0.15,12.14,6.12,261.1,Credit Card,Delivered,Indianapolis,IN,United States,SELL01291
ORD0050080,20-06-2024,CUST000653,Mohit Reddy,P00029,T-Shirt,Toys & Games,BrightLux,3,349.47,0.05,79.68,9.33,1085.0,Credit Card,Delivered,San Diego,CA,United States,SELL00449
ORD0050081,23-10-2024,CUST047871,Neha Reddy,P00018,Vacuum Cleaner,Electronics,NexPro,2,494.47,0.15,0.0,2.97,843.57,Debit Card,Delivered,Houston,TX,United Kingdom,SELL01669
ORD0050082,06-08-2024,CUST049436,Sneha Kumar,P00037,Router,Sports & Outdoors,NexPro,3,158.01,0.05,81.06,14.76,546.15,Amazon Pay,Delivered,Philadelphia,PA,United States,SELL00097
ORD0050083,07-01-2020,CUST017340,Mohit Sharma,P00024,Yoga Mat,Books,FitLife,3,181.03,0.1,24.44,6.26,519.48,Debit Card,Shipped,San Jose,CA,United States,SELL01663
ORD0050084,17-11-2020,CUST022393,Karan Joshi,P00045,Phone Tripod,Electronics,UrbanStyle,3,548.37,0.2,105.29,13.74,1435.12,Amazon Pay,Shipped,Columbus,OH,United States,SELL00701
ORD0050085,24-09-2020,CUST031103,Aditya Gupta,P00014,Drone Mini,Electronics,KiddoFun,4,594.91,0.05,113.03,0.18,2373.87,Credit Card,Delivered,Jacksonville,FL,United States,SELL01636
ORD0050086,21-12-2023,CUST024728,Karan Joshi,P00039,Graphic Tablet,Home & Kitchen,Zenith,4,575.14,0.1,103.53,2.92,2176.95,Credit Card,Delivered,Indianapolis,IN,Australia,SELL01627
ORD0050087,22-10-2020,CUST017220,Vivaan Kumar,P00033,Puzzle 1000pc,Toys & Games,KiddoFun,4,249.77,0.1,0.0,11.79,910.96,Debit Card,Delivered,New York,NY,Australia,SELL00746
ORD0050088,16-03-2024,CUST023014,Aditya Singh,P00009,Portable SSD 1TB,Clothing,BrightLux,2,87.22,0.0,8.72,12.41,195.57,Amazon Pay,Delivered,Fort Worth,TX,United Kingdom,SELL00645
ORD0050089,23-07-2021,CUST024672,Aman Mehta,P00033,Puzzle 1000pc,Electronics,ReadMore,3,234.11,0.0,0.0,1.93,704.26,UPI,Delivered,Houston,TX,United States,SELL00815
ORD0050090,11-11-2023,CUST024238,Kabir Verma,P00022,Water Bottle,Clothing,BrightLux,3,253.09,0.0,60.74,0.63,820.64,Debit Card,Delivered,Charlotte,NC,United States,SELL00395
ORD0050091,20-09-2020,CUST046893,Sneha Singh,P00043,HDMI Cable 2m,Clothing,Apex,1,547.79,0.05,93.67,10.31,624.38,Net Banking,Delivered,Austin,TX,United States,SELL00085
ORD0050092,30-03-2020,CUST009754,Vihaan Gupta,P00009,Portable SSD 1TB,Books,UrbanStyle,4,412.35,0.05,78.35,13.11,1658.39,Debit Card,Pending,Philadelphia,PA,United States,SELL01107
ORD0050093,20-02-2024,CUST017835,Neha Patel,P00025,Running Shoes,Clothing,BrightLux,1,531.94,0.0,42.56,7.9,582.4,Credit Card,Delivered,Columbus,OH,United States,SELL01447
ORD0050094,29-05-2024,CUST024577,Mohit Patel,P00030,Dress Shirt,Sports & Outdoors,UrbanStyle,4,279.89,0.2,107.48,12.62,1015.75,UPI,Delivered,Dallas,TX,United States,SELL00581
ORD0050095,02-05-2022,CUST000849,Mohit Reddy,P00020,Office Chair,Home & Kitchen,BrightLux,3,271.08,0.1,58.55,12.42,802.89,Amazon Pay,Delivered,Phoenix,AZ,United States,SELL00908
ORD0050096,08-07-2023,CUST042207,Priya Kumar,P00020,Office Chair,Toys & Games,KiddoFun,5,73.68,0.1,39.79,10.0,381.35,Credit Card,Shipped,Phoenix,AZ,United States,SELL00716
ORD0050097,02-05-2021,CUST012133,Sahil Mehta,P00044,Power Bank 20000mAh,Electronics,ReadMore,2,462.38,0.0,110.97,10.16,1045.89,Credit Card,Cancelled,San Antonio,TX,India,SELL01510
ORD0050098,22-12-2024,CUST049552,Rohit Singh,P00041,Webcam Full HD,Electronics,CoreTech,5,159.94,0.0,95.96,5.54,901.2,UPI,Shipped,Austin,TX,United States,SELL00428
ORD0050099,26-09-2023,CUST003694,Arjun Singh,P00021,Backpack,Books,NexPro,4,414.82,0.0,132.74,5.09,1797.11,Debit Card,Delivered,Indianapolis,IN,India,SELL01716
ORD0050100,14-09-2023,CUST007876,Aditya Joshi,P00039,Graphic Tablet,Electronics,Zenith,4,8.91,0.15,1.51,1.67,33.47,Credit Card,Delivered,San Antonio,TX,United States,SELL00536
ORD0050101,04-02-2021,CUST011307,Vivaan Patel,P00005,Laptop Sleeve,Electronics,Apex,4,115.82,0.1,75.05,8.94,500.94,Credit Card,Delivered,Philadelphia,PA,United States,SELL00931
ORD0050102,22-12-2020,CUST015131,Vivaan Joshi,P00024,Yoga Mat,Electronics,UrbanStyle,1,224.84,0.05,17.09,7.26,237.95,Amazon Pay,Shipped,New York,NY,United Kingdom,SELL01507
ORD0050103,24-01-2022,CUST049827,Anjali Joshi,P00021,Backpack,Clothing,CoreTech,3,538.22,0.1,116.26,11.27,1580.72,Debit Card,Delivered,Denver,CO,United States,SELL00663
ORD0050104,13-05-2021,CUST021107,Sahil Sharma,P00016,Air Fryer,Electronics,Apex,4,406.34,0.1,73.14,7.89,1543.85,Credit Card,Delivered,San Francisco,CA,United States,SELL01630
ORD0050105,13-04-2022,CUST008789,Pooja Joshi,P00036,Smart Light Bulb,Electronics,KiddoFun,1,299.78,0.0,35.97,1.21,336.96,Credit Card,Delivered,San Francisco,CA,India,SELL00184
ORD0050106,10-03-2021,CUST031917,Ritika Kapoor,P00020,Office Chair,Toys & Games,KiddoFun,2,310.34,0.0,111.72,2.66,735.06,UPI,Shipped,Charlotte,NC,United States,SELL01335
ORD0050107,28-04-2020,CUST037133,Pooja Verma,P00035,Desk Plant,Books,FitLife,1,9.87,0.2,1.42,6.14,15.46,Credit Card,Delivered,San Diego,CA,United States,SELL00364
ORD0050108,06-12-2022,CUST031433,Mohit Mehta,P00042,Projector Mini,Toys & Games,NexPro,1,80.97,0.1,13.12,14.13,100.12,Debit Card,Delivered,Jacksonville,FL,India,SELL00711
ORD0050109,06-04-2023,CUST008903,Pooja Singh,P00001,Wireless Earbuds,Toys & Games,Apex,5,312.78,0.25,93.83,11.25,1278.0,Credit Card,Delivered,Denver,CO,United Kingdom,SELL01524
ORD0050110,19-10-2022,CUST021804,Sahil Reddy,P00007,Mechanical Keyboard,Electronics,Zenith,4,144.63,0.0,69.42,8.86,656.8,Credit Card,Delivered,Indianapolis,IN,United States,SELL01811
ORD0050111,13-12-2020,CUST045597,Simran Kapoor,P00038,External HDD 2TB,Clothing,FitLife,1,166.06,0.0,8.3,7.38,181.74,Credit Card,Shipped,San Diego,CA,India,SELL01283
ORD0050112,07-03-2024,CUST027799,Simran Sharma,P00020,Office Chair,Electronics,Zenith,1,122.51,0.2,7.84,7.19,113.04,UPI,Delivered,San Diego,CA,United States,SELL01366
ORD0050113,22-06-2021,CUST032752,Vikas Kumar,P00023,Cookware Set,Toys & Games,ReadMore,4,59.98,0.25,14.4,8.52,202.86,UPI,Delivered,Jacksonville,FL,United States,SELL00903
ORD0050114,12-08-2023,CUST025278,Arjun Mehta,P00039,Graphic Tablet,Toys & Games,CoreTech,4,450.55,0.3,63.08,2.38,1327.0,Debit Card,Delivered,Washington,DC,United States,SELL01921
ORD0050115,16-03-2024,CUST026194,Aman Mehta,P00010,Smartwatch,Home & Kitchen,Zenith,4,191.31,0.0,38.26,2.73,806.23,Net Banking,Delivered,Fort Worth,TX,United Kingdom,SELL01015
ORD0050116,12-04-2023,CUST024496,Karan Joshi,P00022,Water Bottle,Clothing,UrbanStyle,4,544.97,0.0,174.39,1.34,2355.61,Debit Card,Returned,New York,NY,India,SELL01258
ORD0050117,19-11-2023,CUST044222,Kabir Sharma,P00007,Mechanical Keyboard,Electronics,FitLife,4,144.71,0.2,23.15,7.55,493.77,Net Banking,Shipped,Columbus,OH,United States,SELL01708
ORD0050118,29-08-2024,CUST003973,Vihaan Mehta,P00006,Gaming Mouse,Home & Kitchen,KiddoFun,1,541.06,0.1,0.0,7.07,494.02,Credit Card,Delivered,Denver,CO,United States,SELL00404
ORD0050119,13-06-2021,CUST022357,Aman Mehta,P00004,USB-C Charger,Home & Kitchen,KiddoFun,3,231.13,0.05,32.94,13.94,705.6,UPI,Delivered,Houston,TX,United States,SELL00351
ORD0050120,14-06-2024,CUST006124,Vihaan Reddy,P00047,Memory Card 128GB,Toys & Games,ReadMore,1,117.14,0.1,12.65,12.55,130.63,Credit Card,Delivered,San Diego,CA,India,SELL01105
ORD0050121,29-10-2020,CUST040413,Vihaan Gupta,P00015,Instant Pot,Electronics,NexPro,1,580.11,0.0,46.41,11.44,637.96,Amazon Pay,Delivered,Dallas,TX,Canada,SELL01895
ORD0050122,20-07-2020,CUST026785,Simran Mehta,P00037,Router,Sports & Outdoors,ReadMore,3,217.26,0.0,52.14,2.52,706.44,Net Banking,Delivered,Dallas,TX,United States,SELL00205
ORD0050123,05-04-2024,CUST000778,Arjun Singh,P00028,Jeans,Sports & Outdoors,Apex,1,349.16,0.1,56.56,12.46,383.26,Amazon Pay,Shipped,Jacksonville,FL,Australia,SELL00811
ORD0050124,04-06-2020,CUST013929,Mohit Verma,P00003,Smartphone Case,Home & Kitchen,ReadMore,3,125.76,0.0,45.27,14.33,436.88,Amazon Pay,Shipped,Philadelphia,PA,India,SELL00010
ORD0050125,14-01-2020,CUST014463,Pooja Joshi,P00032,Board Game,Sports & Outdoors,KiddoFun,1,455.28,0.2,0.0,11.51,375.73,Credit Card,Delivered,Phoenix,AZ,United States,SELL00989
ORD0050126,09-11-2022,CUST023442,Aditya Verma,P00017,Electric Kettle,Home & Kitchen,CoreTech,3,139.02,0.0,20.85,7.03,444.94,Credit Card,Delivered,Philadelphia,PA,United States,SELL01021
ORD0050127,25-01-2022,CUST041246,Ritika Patel,P00043,HDMI Cable 2m,Books,UrbanStyle,4,145.99,0.1,42.05,13.63,581.24,Debit Card,Delivered,Houston,TX,India,SELL01456
ORD0050128,07-06-2022,CUST032356,Arjun Mehta,P00036,Smart Light Bulb,Sports & Outdoors,ReadMore,2,523.72,0.05,49.75,3.65,1048.47,Credit Card,Delivered,San Diego,CA,United States,SELL01205
ORD0050129,20-01-2024,CUST047777,Sunita Patel,P00017,Electric Kettle,Home & Kitchen,FitLife,3,107.76,0.05,55.28,5.42,367.82,Debit Card,Delivered,Jacksonville,FL,United States,SELL01264
ORD0050130,11-04-2023,CUST043700,Rohit Kumar,P00047,Memory Card 128GB,Clothing,NexPro,5,122.51,0.0,49.0,8.78,670.33,Debit Card,Delivered,Columbus,OH,United States,SELL01730
ORD0050131,20-03-2021,CUST005637,Aarav Mehta,P00030,Dress Shirt,Home & Kitchen,HomeEase,4,449.81,0.2,71.97,0.34,1511.7,Credit Card,Delivered,Indianapolis,IN,United Kingdom,SELL00600
ORD0050132,01-05-2020,CUST015424,Simran Joshi,P00026,Sunglasses,Books,BrightLux,2,305.16,0.0,30.52,0.82,641.66,Amazon Pay,Delivered,Fort Worth,TX,Canada,SELL00964
