OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0095022,13-11-2024,CUST019006,Anjali Reddy,P00011,Fitness Band,Clothing,UrbanStyle,5,160.25,0.15,34.05,9.71,724.82,Cash on Delivery,Shipped,Washington,DC,United States,SELL01002
ORD0095023,02-08-2022,CUST037120,Aarav Kapoor,P00008,4K Monitor,Sports & Outdoors,ReadMore,4,231.9,0.0,111.31,12.31,1051.22,UPI,Delivered,Columbus,OH,India,SELL00329
ORD0095024,04-09-2022,CUST004196,Sunita Mehta,P00039,Graphic Tablet,Toys & Games,UrbanStyle,4,142.59,0.0,45.63,3.96,619.95,Net Banking,Delivered,Houston,TX,United States,SELL00830
ORD0095025,21-08-2020,CUST010575,Sahil Gupta,P00046,Car Charger,Electronics,CoreTech,4,492.84,0.0,236.56,11.21,2219.13,Amazon Pay,Cancelled,Indianapolis,IN,India,SELL00880
ORD0095026,30-03-2020,CUST010250,Priya Kapoor,P00016,Air Fryer,Clothing,Zenith,2,443.19,0.0,106.37,13.19,1005.94,Credit Card,Delivered,Los Angeles,CA,Australia,SELL00595
ORD0095027,07-03-2024,CUST003402,Simran Reddy,P00046,Car Charger,Books,HomeEase,5,385.3,0.05,91.51,9.37,1931.05,Amazon Pay,Delivered,Washington,DC,United States,SELL01156
ORD0095028,30-09-2022,CUST008241,Aman Joshi,P00006,Gaming Mouse,Home & Kitchen,UrbanStyle,1,125.49,0.2,12.05,5.3,117.74,Credit Card,Shipped,San Antonio,TX,United States,SELL01543
ORD0095029,28-01-2022,CUST037768,Ritika Kapoor,P00050,Novel Bestseller,Toys & Games,Apex,3,543.0,0.05,185.71,5.61,1738.87,Credit Card,Delivered,Austin,TX,United Kingdom,SELL00445
ORD0095030,21-10-2021,CUST004509,Anjali Reddy,P00005,Laptop Sleeve,Electronics,ReadMore,5,438.78,0.05,250.1,0.92,2335.22,Credit Card,Delivered,Philadelphia,PA,United States,SELL00001
ORD0095031,24-01-2022,CUST042797,Aditya Gupta,P00024,Yoga Mat,Books,ReadMore,4,582.07,0.05,110.59,9.85,2332.31,Credit Card,Delivered,Austin,TX,United States,SELL01481
ORD0095032,11-12-2023,CUST026380,Aarav Gupta,P00031,Kids Toy Car,Toys & Games,FitLife,2,160.66,0.0,38.56,4.14,364.02,Debit Card,Delivered,Austin,TX,United States,SELL00217
ORD0095033,27-03-2021,CUST002163,Anjali Reddy,P00028,Jeans,Toys & Games,UrbanStyle,4,136.66,0.1,0.0,14.22,506.2,Credit Card,Pending,Chicago,IL,United States,SELL01441
ORD0095034,02-02-2024,CUST017062,Ritika Kumar,P00036,Smart Light Bulb,Books,Zenith,3,103.63,0.05,14.77,11.93,322.05,Debit Card,Delivered,Los Angeles,CA,India,SELL01899
ORD0095035,20-07-2022,CUST014647,Aditya Joshi,P00047,Memory Card 128GB,Books,ReadMore,1,13.61,0.0,1.63,0.76,16.0,Credit Card,Shipped,Fort Worth,TX,United States,SELL00317
ORD0095036,17-02-2020,CUST029773,Mohit Mehta,P00004,USB-C Charger,Home & Kitchen,BrightLux,3,116.33,0.2,33.5,14.15,326.84,Amazon Pay,Delivered,Indianapolis,IN,United States,SELL01255
ORD0095037,10-08-2020,CUST015952,Ritika Kumar,P00018,Vacuum Cleaner,Sports & Outdoors,FitLife,5,485.21,0.1,109.17,12.01,2304.62,Net Banking,Delivered,San Diego,CA,United States,SELL01403
ORD0095038,29-07-2024,CUST016980,Vikas Singh,P00031,Kids Toy Car,Clothing,Apex,4,475.39,0.1,85.57,5.39,1802.36,Credit Card,Delivered,Charlotte,NC,United States,SELL00061
ORD0095039,13-12-2021,CUST000146,Vivaan Verma,P00045,Phone Tripod,Home & Kitchen,FitLife,3,8.62,0.0,3.1,4.06,33.02,Cash on Delivery,Pending,San Jose,CA,United States,SELL01537
ORD0095040,09-11-2024,CUST011584,Aditya Kapoor,P00003,Smartphone Case,Electronics,UrbanStyle,5,89.73,0.2,17.95,6.1,382.97,Debit Card,Pending,Charlotte,NC,United States,SELL00818
ORD0095041,10-04-2021,CUST043495,Vikas Patel,P00013,Action Camera,Electronics,UrbanStyle,4,476.66,0.0,152.53,10.67,2069.84,Net Banking,Delivered,Seattle,WA,United States,SELL01696
ORD0095042,19-12-2022,CUST012495,Sneha Sharma,P00023,Cookware Set,Clothing,CoreTech,1,325.06,0.05,15.44,2.84,327.09,Net Banking,Delivered,New York,NY,United Kingdom,SELL01899
ORD0095043,27-07-2023,CUST001153,Anjali Mehta,P00001,Wireless Earbuds,Sports & Outdoors,KiddoFun,3,323.2,0.0,116.35,12.38,1098.33,Debit Card,Delivered,New York,NY,United States,SELL00642
ORD0095044,17-01-2020,CUST039525,Aditya Joshi,P00035,Desk Plant,Clothing,NexPro,2,270.88,0.0,0.0,5.99,547.75,UPI,Returned,Washington,DC,Australia,SELL01612
ORD0095045,06-09-2023,CUST040389,Priya Patel,P00033,Puzzle 1000pc,Home & Kitchen,UrbanStyle,3,266.53,0.05,136.73,1.08,897.42,Debit Card,Pending,Washington,DC,United States,SELL00116
ORD0095046,09-11-2021,CUST034444,Kabir Kapoor,P00044,Power Bank 20000mAh,Books,CoreTech,2,142.66,0.1,20.54,12.34,289.67,UPI,Shipped,Chicago,IL,United States,SELL00514
ORD0095047,09-05-2024,CUST040329,Priya Kumar,P00011,Fitness Band,Electronics,Zenith,4,561.56,0.05,106.7,1.46,2242.09,Cash on Delivery,Shipped,San Diego,CA,United States,SELL01381
ORD0095048,05-01-2023,CUST025744,Pooja Singh,P00024,Yoga Mat,Toys & Games,CoreTech,4,568.84,0.2,91.01,1.48,1912.78,Credit Card,Pending,Houston,TX,United States,SELL00920
ORD0095049,15-04-2021,CUST029225,Simran Mehta,P00030,Dress Shirt,Clothing,BrightLux,3,17.41,0.1,3.76,4.07,54.84,Credit Card,Shipped,Chicago,IL,United States,SELL00836
ORD0095050,15-09-2022,CUST034289,Ritika Gupta,P00022,Water Bottle,Home & Kitchen,Apex,5,420.37,0.05,159.74,12.75,2169.25,Debit Card,Delivered,Seattle,WA,United States,SELL01071
ORD0095051,08-04-2022,CUST013974,Aman Verma,P00014,Drone Mini,Sports & Outdoors,FitLife,1,239.42,0.2,22.98,11.57,226.09,UPI,Delivered,Dallas,TX,United States,SELL01267
ORD0095052,15-04-2024,CUST045454,Sunita Sharma,P00014,Drone Mini,Electronics,CoreTech,3,204.75,0.15,62.65,7.25,592.01,Credit Card,Delivered,Los Angeles,CA,India,SELL00768
ORD0095053,29-01-2023,CUST018163,Kabir Patel,P00003,Smartphone Case,Home & Kitchen,FitLife,2,103.42,0.0,16.55,14.77,238.16,Credit Card,Pending,Fort Worth,TX,United States,SELL00574
ORD0095054,23-06-2021,CUST030047,Kabir Sharma,P00008,4K Monitor,Electronics,BrightLux,2,300.16,0.0,108.06,0.79,709.17,Credit Card,Delivered,Fort Worth,TX,United States,SELL00317
ORD0095055,16-04-2024,CUST041521,Aman Kumar,P00002,Bluetooth Speaker,Home & Kitchen,FitLife,3,7.07,0.05,2.42,5.42,27.99,Debit Card,Delivered,Charlotte,NC,United States,SELL00732
ORD0095056,10-07-2023,CUST045368,Kabir Kumar,P00036,Smart Light Bulb,Home & Kitchen,BrightLux,5,103.25,0.2,33.04,9.2,455.24,Credit Card,Delivered,Houston,TX,United States,SELL00031
ORD0095057,24-07-2020,CUST027450,Arjun Joshi,P00043,HDMI Cable 2m,Sports & Outdoors,CoreTech,3,121.14,0.0,18.17,5.55,387.14,UPI,Delivered,Columbus,OH,India,SELL01322
ORD0095058,10-12-2024,CUST042230,Aman Kapoor,P00001,Wireless Earbuds,Clothing,UrbanStyle,3,221.61,0.0,33.24,6.15,704.22,Debit Card,Delivered,Chicago,IL,United States,SELL00192
ORD0095059,24-04-2021,CUST015733,Vihaan Verma,P00011,Fitness Band,Toys & Games,Apex,4,147.85,0.05,44.95,0.84,607.62,Debit Card,Delivered,San Francisco,CA,United Kingdom,SELL01696
ORD0095060,13-03-2020,CUST027398,Vihaan Kapoor,P00043,HDMI Cable 2m,Sports & Outdoors,Zenith,1,55.69,0.2,0.0,3.23,47.78,Credit Card,Delivered,Charlotte,NC,United States,SELL01198
ORD0095061,01-01-2024,CUST022915,Sunita Kapoor,P00024,Yoga Mat,Sports & Outdoors,Apex,5,414.4,0.25,124.32,11.7,1690.02,Debit Card,Delivered,San Diego,CA,India,SELL01711
ORD0095062,04-08-2021,CUST033574,Neha Patel,P00048,Wireless Charger,Electronics,CoreTech,1,154.79,0.2,6.19,14.92,144.94,Credit Card,Delivered,Austin,TX,United States,SELL00783
ORD0095063,10-09-2024,CUST048800,Sneha Sharma,P00019,LED Desk Lamp,Books,BrightLux,2,79.72,0.05,12.12,11.96,175.55,Credit Card,Delivered,Los Angeles,CA,United Kingdom,SELL00825
ORD0095064,19-12-2021,CUST025369,Priya Kumar,P00015,Instant Pot,Books,CoreTech,4,127.53,0.0,61.21,6.95,578.28,UPI,Delivered,Charlotte,NC,United States,SELL01099
ORD0095065,25-06-2021,CUST018310,Aarav Kumar,P00040,Microphone,Books,KiddoFun,3,126.99,0.0,45.72,3.62,430.31,Credit Card,Shipped,Denver,CO,United States,SELL01468
ORD0095066,08-12-2023,CUST003187,Ritika Singh,P00024,Yoga Mat,Toys & Games,FitLife,2,167.6,0.0,16.76,9.38,361.34,Debit Card,Cancelled,Jacksonville,FL,United States,SELL01117
ORD0095067,17-10-2021,CUST025327,Aman Patel,P00002,Bluetooth Speaker,Sports & Outdoors,CoreTech,5,144.69,0.25,43.41,8.1,594.1,Credit Card,Delivered,Los Angeles,CA,United States,SELL00663
ORD0095068,21-08-2024,CUST004044,Neha Singh,P00034,Desk Organizer,Electronics,HomeEase,1,333.68,0.0,60.06,9.43,403.17,UPI,Delivered,Chicago,IL,Canada,SELL01109
ORD0095069,27-01-2022,CUST046882,Aditya Patel,P00037,Router,Home & Kitchen,UrbanStyle,2,57.01,0.0,9.12,11.77,134.91,Credit Card,Shipped,New York,NY,United States,SELL00147
ORD0095070,18-02-2022,CUST046068,Simran Mehta,P00038,External HDD 2TB,Home & Kitchen,CoreTech,1,341.98,0.0,17.1,1.51,360.59,Amazon Pay,Delivered,Charlotte,NC,United States,SELL00312
ORD0095071,21-05-2023,CUST040997,Ritika Kumar,P00029,T-Shirt,Toys & Games,ReadMore,3,477.4,0.1,154.68,6.91,1450.57,UPI,Delivered,Los Angeles,CA,United States,SELL00379
ORD0095072,09-02-2022,CUST014268,Aman Patel,P00029,T-Shirt,Toys & Games,ReadMore,4,544.15,0.1,235.07,12.31,2206.32,Credit Card,Delivered,Fort Worth,TX,United States,SELL00912
ORD0095073,07-03-2020,CUST024013,Sneha Verma,P00022,Water Bottle,Home & Kitchen,Zenith,3,106.6,0.0,15.99,13.5,349.29,Amazon Pay,Cancelled,Seattle,WA,India,SELL00808
ORD0095074,16-12-2023,CUST014983,Arjun Verma,P00026,Sunglasses,Sports & Outdoors,KiddoFun,1,563.87,0.2,36.09,6.68,493.87,Amazon Pay,Delivered,Columbus,OH,United States,SELL00006
ORD0095075,03-05-2022,CUST004836,Neha Sharma,P00048,Wireless Charger,Home & Kitchen,FitLife,1,543.75,0.1,24.47,7.83,521.68,Net Banking,Delivered,Charlotte,NC,United States,SELL01333
ORD0095076,01-02-2024,CUST030299,Rohit Patel,P00018,Vacuum Cleaner,Electronics,Apex,4,403.41,0.05,122.64,4.0,1659.6,Debit Card,Delivered,San Diego,CA,United States,SELL01197
ORD0095077,05-01-2021,CUST032352,Anjali Joshi,P00027,Winter Jacket,Electronics,UrbanStyle,4,227.83,0.0,109.36,14.21,1034.89,Credit Card,Delivered,Austin,TX,United States,SELL01655
ORD0095078,29-12-2020,CUST045091,Aman Singh,P00025,Running Shoes,Home & Kitchen,ReadMore,4,42.5,0.0,8.5,13.72,192.22,UPI,Delivered,Los Angeles,CA,United States,SELL00266
ORD0095079,03-02-2021,CUST042194,Vivaan Verma,P00023,Cookware Set,Sports & Outdoors,UrbanStyle,2,475.23,0.05,108.35,7.21,1018.5,Debit Card,Returned,Indianapolis,IN,United States,SELL00359
ORD0095080,29-04-2022,CUST028489,Neha Gupta,P00016,Air Fryer,Clothing,BrightLux,2,272.21,0.05,25.86,3.13,546.19,Credit Card,Cancelled,Jacksonville,FL,United States,SELL00054
ORD0095081,16-09-2020,CUST018059,Vivaan Patel,P00013,Action Camera,Books,Zenith,4,193.48,0.25,46.44,4.98,631.86,Credit Card,Delivered,Washington,DC,India,SELL00660
ORD0095082,16-12-2024,CUST021044,Anjali Kapoor,P00040,Microphone,Sports & Outdoors,Zenith,1,451.69,0.05,21.46,14.96,465.53,Amazon Pay,Delivered,Chicago,IL,United States,SELL01582
ORD0095083,20-11-2024,CUST030905,Priya Kumar,P00020,Office Chair,Clothing,UrbanStyle,3,316.61,0.25,85.48,6.11,803.96,UPI,Delivered,San Diego,CA,United States,SELL01871
ORD0095084,04-12-2022,CUST040244,Aarav Mehta,P00022,Water Bottle,Toys & Games,BrightLux,1,588.17,0.0,47.05,11.06,646.28,Credit Card,Delivered,Dallas,TX,United Kingdom,SELL00282
ORD0095085,16-06-2022,CUST046668,Priya Gupta,P00030,Dress Shirt,Electronics,UrbanStyle,3,141.97,0.0,34.07,10.05,470.03,Credit Card,Delivered,Indianapolis,IN,United States,SELL01082
ORD0095086,03-08-2023,CUST020150,Ritika Patel,P00023,Cookware Set,Electronics,NexPro,2,131.97,0.0,31.67,8.46,304.07,UPI,Delivered,San Francisco,CA,United States,SELL00245
ORD0095087,12-04-2024,CUST001373,Vikas Sharma,P00032,Board Game,Sports & Outdoors,ReadMore,5,494.06,0.15,377.96,8.24,2485.96,Debit Card,Shipped,Denver,CO,United Kingdom,SELL01725
ORD0095088,14-09-2023,CUST040967,Neha Kapoor,P00025,Running Shoes,Toys & Games,HomeEase,3,375.07,0.0,56.26,14.95,1196.42,Debit Card,Delivered,Austin,TX,India,SELL00551
ORD0095089,10-11-2020,CUST012435,Neha Kumar,P00002,Bluetooth Speaker,Toys & Games,HomeEase,2,48.56,0.25,5.83,1.21,79.88,Credit Card,Delivered,Austin,TX,United States,SELL01805
ORD0095090,25-06-2022,CUST048262,Vihaan Kapoor,P00048,Wireless Charger,Books,CoreTech,1,537.2,0.0,26.86,6.2,570.26,Debit Card,Delivered,Indianapolis,IN,India,SELL00852
ORD0095091,13-12-2023,CUST046411,Rohit Kumar,P00037,Router,Clothing,UrbanStyle,5,404.88,0.0,242.93,9.62,2276.95,Credit Card,Delivered,Houston,TX,United States,SELL00299
ORD0095092,21-08-2023,CUST000488,Sunita Patel,P00005,Laptop Sleeve,Home & Kitchen,Zenith,1,506.02,0.05,57.69,0.76,539.17,Credit Card,Delivered,San Francisco,CA,India,SELL00254
ORD0095093,28-07-2022,CUST037480,Pooja Verma,P00004,USB-C Charger,Clothing,Zenith,1,71.34,0.15,3.03,0.62,64.29,UPI,Delivered,Houston,TX,United States,SELL01262
ORD0095094,16-08-2020,CUST024936,Sahil Singh,P00023,Cookware Set,Electronics,NexPro,1,288.1,0.0,23.05,10.51,321.66,Credit Card,Shipped,Austin,TX,United States,SELL00726
ORD0095095,19-01-2022,CUST047262,Sahil Reddy,P00043,HDMI Cable 2m,Home & Kitchen,CoreTech,1,413.05,0.0,0.0,6.06,419.11,Credit Card,Delivered,Seattle,WA,United States,SELL01940
ORD0095096,24-04-2023,CUST020707,Vikas Reddy,P00018,Vacuum Cleaner,Home & Kitchen,BrightLux,3,122.74,0.1,16.57,10.08,358.05,Credit Card,Delivered,Seattle,WA,United States,SELL01085
ORD0095097,27-04-2020,CUST027304,Aarav Joshi,P00008,4K Monitor,Clothing,NexPro,5,120.6,0.1,27.14,3.9,573.74,Credit Card,Delivered,Chicago,IL,United States,SELL00799
ORD0095098,13-12-2024,CUST027522,Vivaan Reddy,P00018,Vacuum Cleaner,Clothing,CoreTech,4,326.58,0.0,156.76,6.75,1469.83,Credit Card,Returned,Charlotte,NC,United States,SELL00595
ORD0095099,05-05-2020,CUST019430,Arjun Mehta,P00006,Gaming Mouse,Sports & Outdoors,NexPro,3,21.21,0.25,0.0,13.25,60.97,Debit Card,Pending,Los Angeles,CA,United States,SELL01445
ORD0095100,12-09-2022,CUST043388,Neha Sharma,P00021,Backpack,Electronics,Zenith,2,134.84,0.0,21.57,1.18,292.43,Credit Card,Delivered,Austin,TX,United States,SELL00999
ORD0095101,11-05-2020,CUST049732,Neha Sharma,P00047,Memory Card 128GB,Books,NexPro,5,27.7,0.05,6.58,13.38,151.54,Net Banking,Delivered,Columbus,OH,United States,SELL01620
ORD0095102,30-03-2023,CUST007984,Karan Verma,P00036,Smart Light Bulb,Books,HomeEase,4,95.12,0.1,41.09,13.26,396.78,UPI,Delivered,Fort Worth,TX,United States,SELL00618
ORD0095103,21-09-2024,CUST048235,Ritika Reddy,P00005,Laptop Sleeve,Home & Kitchen,UrbanStyle,5,499.36,0.05,118.6,14.4,2504.96,Amazon Pay,Shipped,Chicago,IL,India,SELL00293
ORD0095104,04-06-2024,CUST006405,Neha Singh,P00037,Router,Toys & Games,BrightLux,4,334.78,0.1,60.26,0.68,1266.15,Amazon Pay,Delivered,San Francisco,CA,United States,SELL00837
ORD0095105,01-10-2024,CUST043475,Pooja Singh,P00005,Laptop Sleeve,Electronics,NexPro,2,305.16,0.0,109.86,6.6,726.78,UPI,Shipped,Dallas,TX,United States,SELL00553
ORD0095106,11-12-2020,CUST046357,Karan Verma,P00010,Smartwatch,Sports & Outdoors,NexPro,4,526.96,0.0,0.0,3.39,2111.23,Credit Card,Delivered,Seattle,WA,United States,SELL01390
ORD0095107,24-03-2020,CUST002665,Karan Verma,P00039,Graphic Tablet,Books,ReadMore,5,585.34,0.0,0.0,1.86,2928.56,Net Banking,Delivered,San Antonio,TX,Canada,SELL00656
ORD0095108,11-02-2020,CUST040752,Vikas Patel,P00028,Jeans,Sports & Outdoors,Apex,4,584.31,0.0,116.86,1.46,2455.56,Net Banking,Delivered,Charlotte,NC,United States,SELL00934
ORD0095109,10-03-2021,CUST003043,Neha Singh,P00002,Bluetooth Speaker,Electronics,KiddoFun,4,408.7,0.05,0.0,8.09,1561.15,Net Banking,Delivered,Charlotte,NC,United States,SELL01653
ORD0095110,04-04-2023,CUST032672,Sahil Verma,P00035,Desk Plant,Home & Kitchen,UrbanStyle,1,258.9,0.0,12.94,4.06,275.9,Credit Card,Delivered,Charlotte,NC,United States,SELL01728
ORD0095111,21-12-2023,CUST045939,Vihaan Joshi,P00046,Car Charger,Books,ReadMore,5,302.73,0.0,181.64,7.64,1702.93,Credit Card,Shipped,San Francisco,CA,United States,SELL00682
ORD0095112,17-02-2020,CUST035817,Kabir Singh,P00039,Graphic Tablet,Toys & Games,Apex,3,13.38,0.0,3.21,0.94,44.29,Credit Card,Delivered,New York,NY,United States,SELL00793
ORD0095113,01-12-2022,CUST024639,Priya Reddy,P00039,Graphic Tablet,Electronics,Zenith,4,285.53,0.0,137.05,6.58,1285.75,Debit Card,Delivered,Dallas,TX,United States,SELL00752
ORD0095114,03-07-2020,CUST028216,Vivaan Joshi,P00037,Router,Electronics,Apex,2,110.21,0.05,25.13,12.13,246.66,Credit Card,Shipped,Charlotte,NC,United States,SELL01702
ORD0095115,09-06-2023,CUST023249,Aman Reddy,P00024,Yoga Mat,Electronics,BrightLux,5,395.94,0.0,0.0,8.08,1987.78,Debit Card,Delivered,Houston,TX,United States,SELL00452
ORD0095116,04-02-2021,CUST012067,Simran Kapoor,P00005,Laptop Sleeve,Clothing,ReadMore,4,466.22,0.05,212.6,12.36,1996.6,UPI,Shipped,Philadelphia,PA,Canada,SELL01023
ORD0095117,10-09-2024,CUST014879,Rohit Reddy,P00016,Air Fryer,Toys & Games,CoreTech,2,523.76,0.0,83.8,6.47,1137.79,Debit Card,Delivered,Dallas,TX,United States,SELL00711
ORD0095118,06-03-2023,CUST001140,Vivaan Reddy,P00050,Novel Bestseller,Sports & Outdoors,NexPro,4,320.36,0.0,102.52,14.69,1398.65,UPI,Delivered,Seattle,WA,United States,SELL01771
ORD0095119,13-10-2024,CUST042441,Mohit Gupta,P00034,Desk Organizer,Toys & Games,UrbanStyle,1,223.21,0.2,14.29,0.19,193.05,UPI,Delivered,San Antonio,TX,United States,SELL01053
ORD0095120,23-03-2024,CUST007836,Sunita Gupta,P00006,Gaming Mouse,Clothing,Zenith,5,250.22,0.15,85.07,9.58,1158.08,Credit Card,Delivered,Charlotte,NC,United States,SELL00175
ORD0095121,10-06-2023,CUST029082,Aditya Kumar,P00007,Mechanical Keyboard,Electronics,NexPro,2,560.11,0.2,44.81,10.78,951.77,Debit Card,Delivered,Washington,DC,India,SELL00681
ORD0095122,23-10-2023,CUST026550,Vihaan Reddy,P00027,Winter Jacket,Sports & Outdoors,Apex,4,581.7,0.0,116.34,1.84,2444.98,Debit Card,Delivered,Washington,DC,Australia,SELL00085
ORD0095123,03-07-2024,CUST015372,Anjali Verma,P00043,HDMI Cable 2m,Books,FitLife,2,282.69,0.0,101.77,6.95,674.1,Cash on Delivery,Delivered,Phoenix,AZ,India,SELL00352
ORD0095124,24-05-2024,CUST011812,Rohit Singh,P00048,Wireless Charger,Books,BrightLux,2,338.51,0.0,54.16,7.25,738.43,UPI,Delivered,Houston,TX,United States,SELL01541
ORD0095125,17-11-2023,CUST017883,Vihaan Joshi,P00020,Office Chair,Home & Kitchen,CoreTech,1,224.39,0.05,10.66,7.92,231.75,Credit Card,Delivered,San Diego,CA,Canada,SELL01728
ORD0095126,28-08-2022,CUST036082,Karan Joshi,P00042,Projector Mini,Toys & Games,HomeEase,3,42.83,0.0,0.0,10.51,139.0,UPI,Delivered,Los Angeles,CA,India,SELL00684
ORD0095127,16-05-2021,CUST004090,Rohit Gupta,P00030,Dress Shirt,Books,FitLife,2,323.85,0.0,32.39,12.85,692.94,Credit Card,Delivered,Phoenix,AZ,India,SELL00988
ORD0095128,01-01-2021,CUST006032,Arjun Sharma,P00036,Smart Light Bulb,Electronics,BrightLux,1,166.15,0.3,9.3,3.82,129.42,Credit Card,Cancelled,Denver,CO,Australia,SELL01344
ORD0095129,08-02-2023,CUST000730,Simran Reddy,P00005,Laptop Sleeve,Sports & Outdoors,Zenith,1,573.04,0.0,28.65,3.59,605.28,Credit Card,Delivered,Dallas,TX,United Kingdom,SELL00885
ORD0095130,17-09-2020,CUST021573,Anjali Gupta,P00015,Instant Pot,Books,UrbanStyle,2,6.76,0.1,2.19,1.17,15.53,Debit Card,Delivered,Los Angeles,CA,United States,SELL01046
ORD0095131,26-05-2024,CUST019425,Aman Verma,P00024,Yoga Mat,Toys & Games,CoreTech,2,24.52,0.2,7.06,1.2,47.49,Credit Card,Delivered,New York,NY,United States,SELL01255
ORD0095132,23-12-2022,CUST027062,Arjun Singh,P00023,Cookware Set,Sports & Outdoors,NexPro,1,366.72,0.0,29.34,10.14,406.2,Credit Card,Delivered,San Diego,CA,United States,SELL00446
