OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0030021,28-12-2021,CUST006480,Ritika Kapoor,P00012,Noise Cancelling Headphones,Books,Zenith,4,22.87,0.05,10.43,0.1,97.44,Credit Card,Cancelled,Washington,DC,United States,SELL01865
ORD0030022,14-07-2021,CUST021816,Ritika Reddy,P00008,4K Monitor,Clothing,KiddoFun,5,228.56,0.0,205.7,3.39,1351.89,Debit Card,Delivered,Washington,DC,India,SELL01502
ORD0030023,10-05-2024,CUST026396,Karan Mehta,P00030,Dress Shirt,Books,KiddoFun,3,400.36,0.05,0.0,4.21,1145.24,Credit Card,Delivered,San Francisco,CA,United States,SELL00831
ORD0030024,02-10-2023,CUST000056,Ritika Singh,P00038,External HDD 2TB,Clothing,FitLife,2,320.62,0.15,65.41,13.61,624.07,Net Banking,Delivered,San Antonio,TX,United States,SELL01791
ORD0030025,17-12-2022,CUST029697,Pooja Patel,P00017,Electric Kettle,Electronics,Apex,1,522.27,0.25,19.59,11.41,422.7,Amazon Pay,Delivered,Chicago,IL,United States,SELL00573
ORD0030026,03-06-2020,CUST039150,Aarav Patel,P00015,Instant Pot,Sports & Outdoors,NexPro,5,131.73,0.05,50.06,7.17,682.95,Amazon Pay,Shipped,San Antonio,TX,United Kingdom,SELL00630
ORD0030027,09-05-2024,CUST042804,Aditya Gupta,P00022,Water Bottle,Sports & Outdoors,Apex,4,99.81,0.05,45.51,8.13,432.92,Debit Card,Delivered,Jacksonville,FL,United States,SELL01565
ORD0030028,19-02-2024,CUST021714,Kabir Sharma,P00043,HDMI Cable 2m,Sports & Outdoors,NexPro,1,435.31,0.25,26.12,12.16,364.76,Credit Card,Cancelled,San Jose,CA,United States,SELL01302
ORD0030029,03-04-2024,CUST016446,Priya Reddy,P00030,Dress Shirt,Toys & Games,CoreTech,1,193.47,0.1,8.71,5.55,188.38,Amazon Pay,Delivered,Fort Worth,TX,United States,SELL00891
ORD0030030,01-05-2021,CUST028391,Simran Kumar,P00019,LED Desk Lamp,Books,UrbanStyle,2,13.86,0.05,1.32,0.86,28.51,UPI,Delivered,Charlotte,NC,United States,SELL01214
ORD0030031,30-05-2020,CUST045164,Vikas Kapoor,P00038,External HDD 2TB,Toys & Games,FitLife,5,562.66,0.0,140.66,8.5,2962.46,Amazon Pay,Pending,Fort Worth,TX,United States,SELL01041
ORD0030032,14-10-2023,CUST004266,Neha Patel,P00005,Laptop Sleeve,Sports & Outdoors,UrbanStyle,2,552.1,0.2,44.17,3.48,931.01,UPI,Delivered,San Antonio,TX,United States,SELL00668
ORD0030033,02-01-2021,CUST032943,Pooja Kumar,P00006,Gaming Mouse,Electronics,Apex,4,469.07,0.0,150.1,5.92,2032.3,Credit Card,Delivered,Jacksonville,FL,United States,SELL00072
ORD0030034,01-07-2024,CUST025718,Priya Patel,P00042,Projector Mini,Clothing,HomeEase,4,136.56,0.1,39.33,10.72,541.67,Credit Card,Delivered,Phoenix,AZ,United States,SELL00349
ORD0030035,06-12-2022,CUST040741,Sneha Mehta,P00022,Water Bottle,Home & Kitchen,BrightLux,1,367.23,0.05,17.44,9.27,375.58,Credit Card,Delivered,Phoenix,AZ,United States,SELL01911
ORD0030036,25-07-2020,CUST015901,Priya Kapoor,P00009,Portable SSD 1TB,Clothing,KiddoFun,4,342.13,0.05,65.0,1.08,1366.17,Credit Card,Delivered,Chicago,IL,United States,SELL00681
ORD0030037,25-03-2021,CUST004868,Ritika Mehta,P00017,Electric Kettle,Books,Zenith,5,206.5,0.1,167.26,3.24,1099.75,Debit Card,Delivered,San Jose,CA,India,SELL01741
ORD0030038,15-02-2024,CUST025055,Vihaan Sharma,P00013,Action Camera,Toys & Games,KiddoFun,1,475.23,0.1,21.39,8.34,457.44,Credit Card,Delivered,Los Angeles,CA,United States,SELL00838
ORD0030039,12-07-2022,CUST019998,Neha Joshi,P00011,Fitness Band,Electronics,HomeEase,5,6.07,0.2,1.94,4.85,31.07,Credit Card,Shipped,Philadelphia,PA,United States,SELL00690
ORD0030040,21-07-2024,CUST025167,Ritika Kapoor,P00032,Board Game,Sports & Outdoors,UrbanStyle,3,537.1,0.0,80.57,9.29,1701.16,Credit Card,Delivered,Charlotte,NC,India,SELL00716
ORD0030041,27-11-2021,CUST002639,Simran Joshi,P00036,Smart Light Bulb,Books,FitLife,2,72.19,0.0,17.33,1.12,162.83,Credit Card,Delivered,Indianapolis,IN,India,SELL00646
ORD0030042,23-07-2021,CUST021152,Arjun Singh,P00048,Wireless Charger,Books,HomeEase,5,50.11,0.0,20.04,9.89,280.48,Net Banking,Delivered,Dallas,TX,United States,SELL01892
ORD0030043,22-05-2020,CUST015005,Mohit Singh,P00020,Office Chair,Clothing,Apex,1,273.44,0.05,46.76,7.41,313.94,Amazon Pay,Delivered,Phoenix,AZ,United States,SELL00661
ORD0030044,24-11-2023,CUST047217,Karan Gupta,P00010,Smartwatch,Books,Apex,5,567.56,0.15,120.61,11.98,2544.72,Amazon Pay,Shipped,Fort Worth,TX,United States,SELL01567
ORD0030045,25-01-2023,CUST046891,Sunita Verma,P00025,Running Shoes,Home & Kitchen,Apex,4,233.07,0.1,67.12,2.71,908.88,Credit Card,Delivered,Washington,DC,United States,SELL01018
ORD0030046,06-12-2022,CUST043093,Anjali Kumar,P00049,Children's Book,Sports & Outdoors,ReadMore,4,97.58,0.15,59.72,3.66,395.15,Credit Card,Delivered,Houston,TX,United States,SELL00317
ORD0030047,09-07-2020,CUST028902,Sneha Sharma,P00027,Winter Jacket,Home & Kitchen,CoreTech,1,466.72,0.0,37.34,1.2,505.26,Credit Card,Delivered,Indianapolis,IN,Australia,SELL00843
ORD0030048,19-05-2020,CUST006695,Aarav Singh,P00044,Power Bank 20000mAh,Home & Kitchen,BrightLux,5,316.51,0.0,284.86,9.89,1877.3,Debit Card,Delivered,Columbus,OH,United States,SELL01805
ORD0030049,06-09-2021,CUST001931,Neha Sharma,P00038,External HDD 2TB,Electronics,CoreTech,3,113.62,0.25,0.0,2.05,257.7,UPI,Delivered,Denver,CO,India,SELL00746
ORD0030050,08-06-2023,CUST043872,Arjun Joshi,P00050,Novel Bestseller,Clothing,CoreTech,4,431.14,0.0,206.95,6.13,1937.64,UPI,Delivered,Philadelphia,PA,United States,SELL01238
ORD0030051,25-09-2023,CUST009371,Vikas Sharma,P00045,Phone Tripod,Clothing,CoreTech,2,406.8,0.0,40.68,0.7,854.98,Credit Card,Delivered,New York,NY,United States,SELL01604
ORD0030052,13-07-2022,CUST018213,Neha Mehta,P00034,Desk Organizer,Electronics,NexPro,5,349.39,0.2,0.0,8.49,1406.05,Amazon Pay,Delivered,Charlotte,NC,United States,SELL01898
ORD0030053,23-02-2024,CUST031553,Kabir Joshi,P00044,Power Bank 20000mAh,Toys & Games,KiddoFun,5,499.15,0.1,269.54,6.84,2522.56,UPI,Delivered,San Antonio,TX,United States,SELL00693
ORD0030054,08-12-2022,CUST008992,Karan Kapoor,P00008,4K Monitor,Home & Kitchen,BrightLux,5,508.18,0.05,193.11,12.87,2619.84,Credit Card,Shipped,New York,NY,United States,SELL00374
ORD0030055,15-09-2021,CUST001153,Sneha Reddy,P00008,4K Monitor,Toys & Games,BrightLux,5,424.12,0.2,84.82,0.34,1781.64,Net Banking,Delivered,San Diego,CA,United States,SELL01928
ORD0030056,16-01-2024,CUST026733,Vivaan Patel,P00007,Mechanical Keyboard,Toys & Games,FitLife,2,48.52,0.15,6.6,6.97,96.05,Credit Card,Delivered,Denver,CO,Canada,SELL00041
ORD0030057,01-09-2023,CUST035512,Vihaan Gupta,P00013,Action Camera,Sports & Outdoors,HomeEase,5,168.3,0.1,136.32,6.26,899.93,Debit Card,Delivered,New York,NY,India,SELL01139
ORD0030058,07-09-2023,CUST033286,Vikas Kumar,P00030,Dress Shirt,Electronics,UrbanStyle,1,77.75,0.25,2.92,6.02,67.25,Amazon Pay,Shipped,Philadelphia,PA,United States,SELL01752
ORD0030059,27-03-2020,CUST006329,Sahil Mehta,P00025,Running Shoes,Clothing,BrightLux,1,547.37,0.15,83.75,10.8,559.81,Debit Card,Delivered,Houston,TX,United States,SELL01853
ORD0030060,06-02-2024,CUST014943,Kabir Sharma,P00009,Portable SSD 1TB,Books,Apex,5,128.57,0.05,30.54,7.99,649.24,Credit Card,Delivered,Washington,DC,United States,SELL00118
ORD0030061,08-10-2020,CUST014350,Vihaan Mehta,P00050,Novel Bestseller,Home & Kitchen,HomeEase,4,490.24,0.0,0.0,9.56,1970.52,Credit Card,Delivered,Fort Worth,TX,United States,SELL01940
ORD0030062,02-02-2022,CUST022597,Aman Verma,P00023,Cookware Set,Electronics,FitLife,4,513.27,0.05,97.52,9.76,2057.71,Amazon Pay,Delivered,Washington,DC,India,SELL00660
ORD0030063,02-01-2023,CUST011966,Arjun Sharma,P00050,Novel Bestseller,Sports & Outdoors,ReadMore,5,46.87,0.0,42.18,14.92,291.45,Debit Card,Delivered,Austin,TX,Canada,SELL00324
ORD0030064,28-03-2021,CUST042582,Neha Patel,P00008,4K Monitor,Electronics,ReadMore,5,29.81,0.05,11.33,2.25,155.18,Credit Card,Pending,Fort Worth,TX,United States,SELL00741
ORD0030065,16-02-2020,CUST012030,Aarav Sharma,P00032,Board Game,Home & Kitchen,Zenith,5,387.17,0.0,232.3,11.08,2179.23,Credit Card,Delivered,Seattle,WA,United States,SELL01008
ORD0030066,30-05-2024,CUST004740,Aarav Mehta,P00004,USB-C Charger,Electronics,UrbanStyle,5,572.45,0.15,194.63,13.26,2640.8,Debit Card,Returned,Dallas,TX,United States,SELL01542
ORD0030067,24-01-2023,CUST046590,Kabir Kapoor,P00041,Webcam Full HD,Clothing,Zenith,3,423.57,0.15,129.61,3.38,1213.09,Credit Card,Delivered,San Antonio,TX,United States,SELL01769
ORD0030068,26-07-2022,CUST022148,Aditya Patel,P00040,Microphone,Electronics,BrightLux,1,211.65,0.15,0.0,11.35,191.25,Cash on Delivery,Delivered,San Jose,CA,India,SELL01753
ORD0030069,31-01-2020,CUST039222,Vikas Reddy,P00003,Smartphone Case,Home & Kitchen,NexPro,4,97.73,0.05,44.56,12.75,428.68,Credit Card,Cancelled,San Antonio,TX,United States,SELL01095
ORD0030070,17-06-2021,CUST023617,Vikas Kapoor,P00026,Sunglasses,Toys & Games,CoreTech,1,186.85,0.05,21.3,2.8,201.61,UPI,Delivered,Houston,TX,United States,SELL00117
ORD0030071,17-01-2020,CUST007869,Sneha Kapoor,P00045,Phone Tripod,Electronics,NexPro,5,308.72,0.05,175.97,2.51,1644.9,UPI,Delivered,Washington,DC,India,SELL01234
ORD0030072,20-05-2023,CUST043953,Mohit Singh,P00024,Yoga Mat,Electronics,NexPro,4,93.87,0.15,38.3,1.97,359.43,Debit Card,Cancelled,Charlotte,NC,United States,SELL00644
ORD0030073,10-08-2024,CUST024991,Pooja Gupta,P00026,Sunglasses,Electronics,Apex,1,285.51,0.15,19.41,13.22,275.31,Net Banking,Delivered,Phoenix,AZ,United States,SELL00335
ORD0030074,12-06-2023,CUST036266,Anjali Patel,P00029,T-Shirt,Toys & Games,BrightLux,1,288.35,0.1,46.71,9.72,315.95,UPI,Delivered,Chicago,IL,United States,SELL01990
ORD0030075,26-01-2021,CUST000434,Karan Patel,P00047,Memory Card 128GB,Home & Kitchen,HomeEase,2,595.43,0.1,53.59,11.64,1137.0,Debit Card,Cancelled,Fort Worth,TX,United States,SELL00265
ORD0030076,03-10-2022,CUST027927,Mohit Kumar,P00032,Board Game,Electronics,BrightLux,4,26.44,0.0,12.69,9.26,127.71,Cash on Delivery,Shipped,Houston,TX,United States,SELL00724
ORD0030077,19-12-2020,CUST029646,Mohit Singh,P00049,Children's Book,Books,FitLife,3,252.13,0.05,0.0,10.01,728.58,Credit Card,Delivered,Washington,DC,India,SELL00303
ORD0030078,31-10-2020,CUST049379,Vihaan Gupta,P00050,Novel Bestseller,Toys & Games,BrightLux,2,377.42,0.0,60.39,10.33,825.56,Credit Card,Delivered,New York,NY,United States,SELL01697
ORD0030079,10-06-2024,CUST030929,Sahil Kapoor,P00009,Portable SSD 1TB,Toys & Games,Zenith,1,207.16,0.2,19.89,3.25,188.87,Amazon Pay,Delivered,Austin,TX,Canada,SELL01821
ORD0030080,22-04-2024,CUST018236,Priya Gupta,P00018,Vacuum Cleaner,Books,Apex,4,79.59,0.05,24.2,2.82,329.46,Credit Card,Cancelled,Phoenix,AZ,India,SELL00244
ORD0030081,07-05-2024,CUST049208,Aditya Kumar,P00013,Action Camera,Sports & Outdoors,BrightLux,4,517.18,0.0,103.44,6.93,2179.09,Amazon Pay,Delivered,Washington,DC,United States,SELL01335
ORD0030082,12-04-2024,CUST015460,Kabir Kapoor,P00009,Portable SSD 1TB,Clothing,BrightLux,1,527.35,0.0,26.37,0.07,553.79,UPI,Delivered,Fort Worth,TX,United States,SELL01872
ORD0030083,31-05-2024,CUST026199,Ritika Patel,P00007,Mechanical Keyboard,Sports & Outdoors,FitLife,3,480.42,0.0,172.95,10.86,1625.07,UPI,Delivered,Charlotte,NC,United States,SELL01594
ORD0030084,23-05-2021,CUST000290,Aditya Joshi,P00007,Mechanical Keyboard,Electronics,ReadMore,3,559.77,0.1,120.91,5.62,1637.91,Credit Card,Delivered,Denver,CO,United States,SELL00555
ORD0030085,12-12-2021,CUST015855,Sunita Kapoor,P00033,Puzzle 1000pc,Home & Kitchen,CoreTech,1,216.83,0.05,10.3,13.75,230.04,UPI,Delivered,Jacksonville,FL,United States,SELL01428
ORD0030086,19-11-2023,CUST007910,Kabir Kumar,P00002,Bluetooth Speaker,Books,BrightLux,5,585.67,0.1,210.84,3.48,2849.84,Credit Card,Delivered,Austin,TX,United Kingdom,SELL01357
ORD0030087,25-12-2023,CUST013993,Rohit Sharma,P00026,Sunglasses,Toys & Games,UrbanStyle,1,235.57,0.15,16.02,4.52,220.77,Amazon Pay,Delivered,Austin,TX,Canada,SELL01447
ORD0030088,15-11-2021,CUST020477,Sneha Reddy,P00031,Kids Toy Car,Electronics,UrbanStyle,5,303.57,0.0,0.0,6.03,1523.88,Credit Card,Delivered,San Diego,CA,United Kingdom,SELL01520
ORD0030089,24-02-2022,CUST014550,Aditya Patel,P00019,LED Desk Lamp,Sports & Outdoors,UrbanStyle,3,244.06,0.05,55.65,4.91,756.13,Credit Card,Delivered,Columbus,OH,United States,SELL01352
ORD0030090,04-05-2024,CUST006954,Karan Kapoor,P00002,Bluetooth Speaker,Clothing,UrbanStyle,2,429.65,0.0,68.74,0.81,928.85,Debit Card,Shipped,Phoenix,AZ,United States,SELL00015
ORD0030091,06-05-2022,CUST017218,Anjali Kapoor,P00007,Mechanical Keyboard,Electronics,Zenith,3,182.08,0.15,23.22,1.47,488.99,Credit Card,Delivered,Jacksonville,FL,India,SELL00581
ORD0030092,25-06-2020,CUST027284,Vivaan Joshi,P00023,Cookware Set,Toys & Games,UrbanStyle,2,386.55,0.1,34.79,2.62,733.2,UPI,Delivered,Jacksonville,FL,United States,SELL00341
ORD0030093,30-11-2023,CUST009382,Aarav Patel,P00010,Smartwatch,Clothing,UrbanStyle,4,579.95,0.0,417.56,10.82,2748.18,Credit Card,Shipped,Jacksonville,FL,United States,SELL00843
ORD0030094,27-10-2020,CUST020261,Karan Kapoor,P00050,Novel Bestseller,Clothing,ReadMore,4,76.4,0.2,12.22,5.86,262.56,Amazon Pay,Delivered,Los Angeles,CA,Australia,SELL01980
ORD0030095,20-03-2021,CUST026405,Vikas Verma,P00042,Projector Mini,Toys & Games,UrbanStyle,4,205.67,0.1,88.85,13.57,842.83,Net Banking,Shipped,Fort Worth,TX,United States,SELL01297
ORD0030096,28-10-2024,CUST029044,Aarav Mehta,P00006,Gaming Mouse,Sports & Outdoors,FitLife,5,530.93,0.0,132.73,14.17,2801.55,Cash on Delivery,Delivered,Jacksonville,FL,United States,SELL01926
ORD0030097,24-02-2023,CUST038328,Rohit Mehta,P00027,Winter Jacket,Toys & Games,Zenith,3,506.89,0.0,182.48,8.83,1711.98,UPI,Pending,San Francisco,CA,United States,SELL00592
ORD0030098,04-10-2023,CUST011656,Vihaan Verma,P00036,Smart Light Bulb,Books,KiddoFun,5,139.08,0.0,55.63,3.3,754.33,Debit Card,Shipped,Philadelphia,PA,Canada,SELL00386
ORD0030099,21-01-2020,CUST040413,Arjun Reddy,P00002,Bluetooth Speaker,Home & Kitchen,CoreTech,1,354.52,0.25,21.27,1.88,289.04,Credit Card,Shipped,Dallas,TX,United States,SELL00320
ORD0030100,12-10-2022,CUST024469,Neha Gupta,P00035,Desk Plant,Clothing,Apex,2,551.4,0.2,105.87,5.97,994.08,Debit Card,Delivered,Seattle,WA,United States,SELL00063
ORD0030101,11-12-2021,CUST040359,Vivaan Reddy,P00041,Webcam Full HD,Sports & Outdoors,ReadMore,5,515.22,0.0,206.09,13.54,2795.73,Amazon Pay,Shipped,Phoenix,AZ,United States,SELL01867
ORD0030102,01-12-2021,CUST007088,Vihaan Verma,P00046,Car Charger,Clothing,UrbanStyle,1,359.21,0.0,28.74,0.25,388.2,Net Banking,Delivered,Phoenix,AZ,United States,SELL00189
ORD0030103,14-12-2023,CUST044690,Simran Kumar,P00012,Noise Cancelling Headphones,Clothing,UrbanStyle,4,424.44,0.15,259.76,8.46,1711.32,UPI,Pending,Fort Worth,TX,India,SELL00317
ORD0030104,31-05-2020,CUST025151,Aarav Mehta,P00014,Drone Mini,Clothing,HomeEase,1,202.68,0.0,10.13,1.03,213.84,Debit Card,Shipped,Seattle,WA,United States,SELL00724
ORD0030105,29-03-2023,CUST011987,Ritika Kapoor,P00048,Wireless Charger,Home & Kitchen,HomeEase,3,254.48,0.0,91.61,3.04,858.09,Credit Card,Delivered,Austin,TX,Canada,SELL01613
ORD0030106,08-05-2022,CUST029577,Sneha Reddy,P00048,Wireless Charger,Home & Kitchen,FitLife,1,408.86,0.05,46.61,8.59,443.62,Net Banking,Delivered,Denver,CO,Australia,SELL01106
ORD0030107,12-02-2024,CUST023867,Arjun Verma,P00048,Wireless Charger,Electronics,HomeEase,5,350.86,0.05,83.33,8.08,1758.0,Debit Card,Shipped,San Jose,CA,United States,SELL00551
ORD0030108,06-01-2024,CUST018487,Pooja Patel,P00019,LED Desk Lamp,Books,Zenith,4,224.63,0.25,53.91,4.49,732.29,UPI,Pending,New York,NY,India,SELL01907
ORD0030109,05-04-2020,CUST007645,Arjun Reddy,P00012,Noise Cancelling Headphones,Toys & Games,Apex,5,255.99,0.2,81.92,12.64,1118.52,Cash on Delivery,Delivered,San Diego,CA,Australia,SELL00832
ORD0030110,07-10-2023,CUST005426,Simran Reddy,P00016,Air Fryer,Toys & Games,CoreTech,2,226.35,0.1,20.37,13.52,441.32,Debit Card,Delivered,Washington,DC,United States,SELL00174
ORD0030111,03-01-2023,CUST040355,Ritika Kapoor,P00025,Running Shoes,Books,HomeEase,1,305.02,0.15,31.11,12.6,302.98,Net Banking,Delivered,Phoenix,AZ,United States,SELL01337
ORD0030112,27-05-2022,CUST026821,Ritika Kapoor,P00040,Microphone,Home & Kitchen,UrbanStyle,2,198.33,0.05,45.22,10.93,432.98,Credit Card,Delivered,San Antonio,TX,Australia,SELL00918
ORD0030113,05-06-2024,CUST038190,Sunita Singh,P00013,Action Camera,Home & Kitchen,HomeEase,3,339.89,0.0,50.98,0.02,1070.67,Credit Card,Pending,Washington,DC,United States,SELL01928
ORD0030114,01-10-2021,CUST029650,Aman Kapoor,P00046,Car Charger,Clothing,NexPro,1,119.85,0.1,12.94,4.13,124.93,Credit Card,Delivered,San Antonio,TX,Canada,SELL00601
ORD0030115,14-10-2023,CUST024775,Sneha Sharma,P00020,Office Chair,Sports & Outdoors,BrightLux,5,60.07,0.0,24.03,14.95,339.33,Debit Card,Delivered,Jacksonville,FL,United States,SELL00114
ORD0030116,02-03-2023,CUST007978,Mohit Reddy,P00041,Webcam Full HD,Books,BrightLux,5,571.41,0.0,142.85,9.98,3009.88,Debit Card,Delivered,Columbus,OH,United States,SELL01263
ORD0030117,03-02-2021,CUST008117,Priya Sharma,P00027,Winter Jacket,Electronics,NexPro,2,410.78,0.1,36.97,13.61,789.98,Credit Card,Delivered,Charlotte,NC,Canada,SELL00378
ORD0030118,08-03-2023,CUST016557,Vikas Singh,P00016,Air Fryer,Toys & Games,NexPro,1,509.2,0.0,61.1,0.1,570.4,Debit Card,Delivered,Dallas,TX,United States,SELL00264
ORD0030119,02-09-2020,CUST031030,Aditya Reddy,P00038,External HDD 2TB,Electronics,KiddoFun,1,332.21,0.2,31.89,2.79,300.45,UPI,Cancelled,New York,NY,India,SELL01887
ORD0030120,07-08-2023,CUST000459,Vikas Sharma,P00027,Winter Jacket,Clothing,Zenith,1,572.24,0.2,22.89,12.91,493.59,UPI,Delivered,Philadelphia,PA,United States,SELL01506
ORD0030121,21-04-2020,CUST042921,Anjali Mehta,P00039,Graphic Tablet,Electronics,CoreTech,3,320.11,0.15,40.81,9.33,866.42,Debit Card,Pending,Washington,DC,United States,SELL00543
ORD0030122,04-10-2024,CUST042385,Vivaan Reddy,P00038,External HDD 2TB,Toys & Games,ReadMore,5,535.86,0.1,120.57,0.13,2532.07,Credit Card,Delivered,Denver,CO,United States,SELL01973
ORD0030123,08-04-2023,CUST000779,Rohit Verma,P00034,Desk Organizer,Books,HomeEase,2,14.75,0.0,3.54,0.03,33.07,Amazon Pay,Delivered,New York,NY,United States,SELL01721
ORD0030124,10-06-2024,CUST046719,Ritika Verma,P00022,Water Bottle,Books,BrightLux,4,167.56,0.05,76.41,11.64,724.78,Credit Card,Delivered,San Antonio,TX,India,SELL01212
ORD0030125,12-07-2024,CUST048749,Arjun Mehta,P00002,Bluetooth Speaker,Electronics,BrightLux,1,131.46,0.05,9.99,0.45,135.33,Credit Card,Pending,Houston,TX,United States,SELL00258
ORD0030126,21-06-2024,CUST027484,Vivaan Gupta,P00045,Phone Tripod,Home & Kitchen,Zenith,1,509.87,0.0,40.79,3.03,553.69,Credit Card,Delivered,Los Angeles,CA,United States,SELL00484
ORD0030127,17-06-2023,CUST043914,Sahil Patel,P00017,Electric Kettle,Sports & Outdoors,Zenith,5,393.98,0.1,88.65,5.8,1867.36,Debit Card,Delivered,Seattle,WA,United States,SELL01920
ORD0030128,22-09-2023,CUST033560,Aman Kapoor,P00045,Phone Tripod,Books,FitLife,2,257.55,0.1,23.18,14.83,501.6,Debit Card,Delivered,San Jose,CA,United States,SELL01675
ORD0030129,07-03-2023,CUST040929,Karan Patel,P00005,Laptop Sleeve,Clothing,BrightLux,4,536.86,0.0,257.69,1.62,2406.75,Credit Card,Delivered,Denver,CO,United States,SELL01760
ORD0030130,05-06-2024,CUST046843,Pooja Kapoor,P00004,USB-C Charger,Sports & Outdoors,UrbanStyle,2,460.91,0.0,73.75,2.63,998.2,Net Banking,Delivered,Austin,TX,United States,SELL01896
ORD0030131,13-06-2023,CUST043832,Sahil Verma,P00027,Winter Jacket,Home & Kitchen,Zenith,5,254.67,0.15,54.12,4.69,1141.16,Cash on Delivery,Delivered,Chicago,IL,United States,SELL00453
ORD0030132,29-07-2024,CUST021883,Sahil Gupta,P00046,Car Charger,Sports & Outdoors,FitLife,1,582.51,0.1,0.0,8.34,532.6,Credit Card,Delivered,Indianapolis,IN,United States,SELL01080
